,machine_id,cpus,memory
5677,294894819,0.5,0.2493
5678,294895252,0.5,0.2493
5679,294895253,0.5,0.2493
5680,294895301,0.5,0.2493
5681,294900848,0.5,0.2493
5682,294901260,0.5,0.2493
5683,294901601,0.5,0.2493
5684,294901605,0.5,0.2493
5685,294901608,0.5,0.2493
5686,294901671,0.5,0.2493
5687,294901680,0.5,0.2493
5688,294901681,0.5,0.2493
5689,294902000,0.5,0.2493
5690,294902207,0.5,0.2493
5691,294902503,0.5,0.2493
5692,294902519,0.5,0.2493
5693,294908001,0.5,0.2493
5694,294908002,0.5,0.2493
5695,294908551,0.5,0.2493
5696,294908637,0.5,0.2493
5697,294908869,0.5,0.2493
5698,294908870,0.5,0.2493
5699,294908882,0.5,0.2493
5700,294911035,0.5,0.2493
5701,294911208,0.5,0.2493
5702,294922241,0.5,0.2493
5703,294922359,0.5,0.2493
5704,294924089,0.5,0.2493
5705,294924103,0.5,0.2493
5706,294924601,0.5,0.2493
5707,294924809,0.5,0.2493
5708,294924868,0.5,0.2493
5709,294926482,0.5,0.2493
5710,294927051,0.5,0.2493
5711,294927213,0.5,0.2493
5712,294927590,0.5,0.2493
5713,294933859,0.5,0.2493
5714,294933861,0.5,0.2493
5715,294933864,0.5,0.2493
5716,294933865,0.5,0.2493
5717,294934176,0.5,0.2493
5718,294934177,0.5,0.2493
5719,294934180,0.5,0.2493
5720,294934182,0.5,0.2493
5721,294934337,0.5,0.2493
5722,294934356,0.5,0.2493
5723,294935062,0.5,0.2493
5724,294935117,0.5,0.2493
5725,294935568,0.5,0.2493
5726,294935569,0.5,0.2493
5727,294940447,0.5,0.2493
5728,294940450,0.5,0.2493
5729,294940454,0.5,0.2493
5730,294940456,0.5,0.2493
5731,294941277,0.5,0.2493
5732,294941279,0.5,0.2493
5733,294941834,0.5,0.2493
5734,294949124,0.5,0.2493
5735,294949136,0.5,0.2493
5736,294949188,0.5,0.2493
5737,294949241,0.5,0.2493
5738,294949404,0.5,0.2493
5739,294949628,0.5,0.2493
5740,294949629,0.5,0.2493
5741,294949838,0.5,0.2493
5742,294949854,0.5,0.2493
5743,294953534,0.5,0.2493
5744,294954901,0.5,0.2493
5745,294955040,0.5,0.2493
5746,294955042,0.5,0.2493
5747,294955043,0.5,0.2493
5748,294955309,0.5,0.2493
5749,294955310,0.5,0.2493
5750,294955722,0.5,0.2493
5751,294962970,0.5,0.2493
5752,294963297,0.5,0.2493
5753,294963309,0.5,0.2493
5754,294963310,0.5,0.2493
5755,294963312,0.5,0.2493
5756,294963314,0.5,0.2493
5757,294964090,0.5,0.2493
5758,294964189,0.5,0.2493
5759,294965202,0.5,0.2493
5760,294965842,0.5,0.2493
5761,294973335,0.5,0.2493
5762,294973444,0.5,0.2493
5763,294973711,0.5,0.2493
5764,294973770,0.5,0.2493
5765,294975920,0.5,0.2493
5766,294975926,0.5,0.2493
5767,294978395,0.5,0.2493
5768,294978741,0.5,0.2493
5769,294978747,0.5,0.2493
5770,294978749,0.5,0.2493
5771,294978761,0.5,0.2493
5772,294979177,0.5,0.2493
5773,294980400,0.5,0.2493
5774,294980943,0.5,0.2493
5775,294983444,0.5,0.2493
5776,294984144,0.5,0.2493
5777,294985245,0.5,0.2493
5778,294985246,0.5,0.2493
5779,294985247,0.5,0.2493
5780,294986436,0.5,0.2493
5781,294986465,0.5,0.2493
5782,294986791,0.5,0.2493
5783,294986867,0.5,0.2493
5784,294986868,0.5,0.2493
5785,294986904,0.5,0.2493
5786,294988441,0.5,0.2493
5787,294992226,0.5,0.2493
5788,294994014,0.5,0.1241
5789,294994015,0.5,0.2493
5790,294994016,0.5,0.2493
5791,294994017,0.5,0.2493
5792,294994568,0.5,0.2493
5793,294994569,0.5,0.2493
5794,294994570,0.5,0.2493
5795,294994576,0.5,0.2493
5796,294994577,0.5,0.2493
5797,294994825,0.5,0.2493
5798,294995400,0.5,0.2493
5799,294995492,0.5,0.2493
5800,294995510,0.5,0.2493
5801,294995687,0.5,0.2493
5802,294995688,0.5,0.2493
5803,294995689,0.5,0.2493
5804,295000406,0.5,0.2493
5805,295001041,0.5,0.2493
5806,295001076,0.5,0.2493
5807,295002673,0.5,0.2493
5808,295002675,0.5,0.2493
5809,295003712,0.5,0.2493
5810,295005077,0.5,0.2493
5811,295014033,0.5,0.2493
5812,295014299,0.5,0.2493
5813,295014313,0.5,0.2493
5814,295014348,0.5,0.2493
5815,305368998,0.5,0.2493
5816,305372859,0.5,0.2493
5817,305373135,0.5,0.2493
5818,305375617,0.5,0.2493
5819,305376341,0.5,0.2493
5820,305376342,0.5,0.2493
5821,305376343,0.5,0.2493
5822,305376345,0.5,0.2493
5823,305376346,0.5,0.2493
5824,305376347,0.5,0.2493
5825,305376348,0.5,0.2493
5826,305376351,0.5,0.2493
5827,305376379,0.5,0.2493
5828,305376413,0.5,0.2493
5829,305376437,0.5,0.2493
5830,305376835,0.5,0.2493
5831,305376837,0.5,0.2493
5832,305376838,0.5,0.2493
5833,305376839,0.5,0.2493
5834,305376840,0.5,0.2493
5835,305376841,0.5,0.2493
5836,305376843,0.5,0.2493
5837,305376845,0.5,0.2493
5838,305376846,0.5,0.2493
5839,305378235,0.5,0.2493
5840,305378448,0.5,0.2493
5841,305379417,0.5,0.2493
5842,305379535,0.5,0.2493
5843,305379536,0.5,0.2493
5844,305379564,0.5,0.2493
5845,305386981,0.5,0.2493
5846,305387610,0.5,0.2493
5847,305387611,0.5,0.2493
5848,305387612,0.5,0.2493
5849,305387613,0.5,0.2493
5850,305387614,0.5,0.2493
5851,305387617,0.5,0.2493
5852,305387618,0.5,0.2493
5853,305387619,0.5,0.2493
5854,305387620,0.5,0.2493
5855,305387622,0.5,0.2493
5856,305387623,0.5,0.2493
5857,305387626,0.5,0.2493
5858,305449975,0.5,0.4995
5859,305868629,0.5,0.2493
5860,306518311,0.5,0.2493
5861,306867599,0.5,0.7490000000000001
5862,306881505,0.5,0.7490000000000001
5863,308077012,0.5,0.2493
5864,308077016,0.5,0.2493
5865,308086777,0.5,0.2493
5866,308118170,0.5,0.2493
5867,308118177,0.5,0.2493
5868,308118179,0.5,0.2493
5869,308118972,0.5,0.2493
5870,308148250,0.5,0.2493
5871,308239212,0.5,0.4995
5872,308264967,0.5,0.4995
5873,308402732,0.5,0.7490000000000001
5874,308510499,0.5,0.2493
5875,308511014,0.5,0.4995
5876,308515203,0.5,0.4995
5877,308516669,0.5,0.4995
5878,308518466,0.5,0.4995
5879,309364175,0.5,0.2493
5880,309364176,0.5,0.4995
5881,309375234,0.5,0.1241
5882,309401906,0.5,0.2493
5883,309401918,0.5,0.4995
5884,309438151,0.5,0.2493
5885,309463631,0.5,0.4995
5886,311349436,0.5,0.2493
5887,315354734,0.5,0.4995
5888,317275004,0.5,0.2493
5889,317275070,0.5,0.2493
5890,317278314,0.5,0.2493
5891,317278642,0.5,0.7490000000000001
5892,317301773,0.5,0.2493
5893,317302839,0.5,0.7490000000000001
5894,317302890,0.5,0.7490000000000001
5895,317302891,0.5,0.7490000000000001
5896,317302922,0.5,0.7490000000000001
5897,317302923,0.5,0.7490000000000001
5898,317302924,0.5,0.7490000000000001
5899,317302925,0.5,0.7490000000000001
5900,317302926,0.5,0.7490000000000001
5901,317302927,0.5,0.7490000000000001
5902,317302928,0.5,0.7490000000000001
5903,317302929,0.5,0.7490000000000001
5904,317302930,0.5,0.7490000000000001
5905,317302931,0.5,0.7490000000000001
5906,317302932,0.5,0.7490000000000001
5907,317302933,0.5,0.7490000000000001
5908,317302934,0.5,0.7490000000000001
5909,317302935,0.5,0.7490000000000001
5910,317302940,0.5,0.7490000000000001
5911,317302972,0.5,0.2493
5912,317302973,0.5,0.2493
5913,317302974,0.5,0.2493
5914,317302975,0.5,0.2493
5915,317302976,0.5,0.2493
5916,317302977,0.5,0.2493
5917,317302981,0.5,0.2493
5918,317302983,0.5,0.2493
5919,317302984,0.5,0.2493
5920,317302987,0.5,0.2493
5921,317302989,0.5,0.2493
5922,317303017,0.5,0.2493
5923,317303085,0.5,0.7490000000000001
5924,317303086,0.5,0.7490000000000001
5925,317303103,0.5,0.7490000000000001
5926,317304510,0.5,0.2493
5927,317304516,0.5,0.2493
5928,317304982,0.5,0.2493
5929,317304983,0.5,0.2493
5930,317311052,0.5,0.7490000000000001
5931,317311053,0.5,0.7490000000000001
5932,317311059,0.5,0.7490000000000001
5933,317311060,0.5,0.7490000000000001
5934,317330951,0.5,0.7490000000000001
5935,317330952,0.5,0.7490000000000001
5936,317330953,0.5,0.7490000000000001
5937,317330954,0.5,0.7490000000000001
5938,317330955,0.5,0.7490000000000001
5939,317330957,0.5,0.7490000000000001
5940,317330958,0.5,0.7490000000000001
5941,317330959,0.5,0.7490000000000001
5942,317330962,0.5,0.7490000000000001
5943,317330964,0.5,0.2493
5944,317330968,0.5,0.7490000000000001
5945,317330969,0.5,0.2493
5946,317330972,0.5,0.7490000000000001
5947,317330973,0.5,0.2493
5948,317330974,0.5,0.2493
5949,317330975,0.5,0.2493
5950,317330976,0.5,0.2493
5951,317330977,0.5,0.2493
5952,317330978,0.5,0.2493
5953,317330979,0.5,0.2493
5954,317330980,0.5,0.2493
5955,317330981,0.5,0.2493
5956,317331001,0.5,0.2493
5957,317337388,0.5,0.2493
5958,317337439,0.5,0.2493
5959,317341528,0.5,0.2493
5960,317341673,0.5,0.2493
5961,317341675,0.5,0.2493
5962,317341786,0.5,0.7490000000000001
5963,317341794,0.5,0.7490000000000001
5964,317346361,0.5,0.03085
5965,317346363,0.5,0.7490000000000001
5966,317346364,0.5,0.7490000000000001
5967,317346424,0.5,0.7490000000000001
5968,317346425,0.5,0.7490000000000001
5969,317346426,0.5,0.7490000000000001
5970,317346427,0.5,0.7490000000000001
5971,317346551,0.5,0.7490000000000001
5972,317346559,0.5,0.7490000000000001
5973,317346623,0.5,0.7490000000000001
5974,317346626,0.5,0.7490000000000001
5975,317346627,0.5,0.7490000000000001
5976,317346628,0.5,0.7490000000000001
5977,317346629,0.5,0.7490000000000001
5978,317346630,0.5,0.7490000000000001
5979,317346631,0.5,0.7490000000000001
5980,317371468,0.5,0.7490000000000001
5981,317371469,0.5,0.7490000000000001
5982,317468365,0.5,0.2493
5983,317468384,0.5,0.2493
5984,317468385,0.5,0.2493
5985,317468386,0.5,0.2493
5986,317468391,0.5,0.2493
5987,317468392,0.5,0.2493
5988,317468393,0.5,0.2493
5989,317468397,0.5,0.2493
5990,317468439,0.5,0.7490000000000001
5991,317468451,0.5,0.7490000000000001
5992,317468453,0.5,0.7490000000000001
5993,317468457,0.5,0.7490000000000001
5994,317468467,0.5,0.2493
5995,317469077,0.5,0.7490000000000001
5996,317469422,0.5,0.7490000000000001
5997,317469423,0.5,0.2493
5998,317469424,0.5,0.2493
5999,317469454,0.5,0.7490000000000001
6000,317469459,0.5,0.2493
6001,317469463,0.5,0.7490000000000001
6002,317469490,0.5,0.7490000000000001
6003,317469499,0.5,0.7490000000000001
6004,317469887,0.5,0.7490000000000001
6005,317470589,0.5,0.7490000000000001
6006,317470590,0.5,0.7490000000000001
6007,317470591,0.5,0.9678
6008,317470592,0.5,0.7490000000000001
6009,317470795,0.5,0.7490000000000001
6010,317471607,0.5,0.7490000000000001
6011,317471619,0.5,0.7490000000000001
6012,317471620,0.5,0.7490000000000001
6013,317471625,0.5,0.7490000000000001
6014,317471654,0.5,0.7490000000000001
6015,317471655,0.5,0.7490000000000001
6016,317471657,0.5,0.7490000000000001
6017,317471658,0.5,0.7490000000000001
6018,317471764,0.5,0.7490000000000001
6019,317471765,0.5,0.7490000000000001
6020,317471767,0.5,0.7490000000000001
6021,317471771,0.5,0.7490000000000001
6022,317471772,0.5,0.7490000000000001
6023,317471789,0.5,0.7490000000000001
6024,317472215,0.5,0.7490000000000001
6025,317472216,0.5,0.7490000000000001
6026,317472218,0.5,0.7490000000000001
6027,317472219,0.5,0.7490000000000001
6028,317472220,0.5,0.7490000000000001
6029,317472610,0.5,0.7490000000000001
6030,317472646,0.5,0.7490000000000001
6031,317472647,0.5,0.7490000000000001
6032,317472669,0.5,0.7490000000000001
6033,317472670,0.5,0.7490000000000001
6034,317472674,0.5,0.7490000000000001
6035,317472690,0.5,0.7490000000000001
6036,317472718,0.5,0.7490000000000001
6037,317472719,0.5,0.7490000000000001
6038,317472740,0.5,0.7490000000000001
6039,317472765,0.5,0.7490000000000001
6040,317472767,0.5,0.7490000000000001
6041,317472768,0.5,0.7490000000000001
6042,317477815,0.5,0.7490000000000001
6043,317477816,0.5,0.7490000000000001
6044,317477817,0.5,0.7490000000000001
6045,317477818,0.5,0.7490000000000001
6046,317477819,0.5,0.7490000000000001
6047,317477820,0.5,0.7490000000000001
6048,317477821,0.5,0.7490000000000001
6049,317477827,0.5,0.7490000000000001
6050,317477828,0.5,0.7490000000000001
6051,317477829,0.5,0.7490000000000001
6052,317477837,0.5,0.7490000000000001
6053,317477855,0.5,0.7490000000000001
6054,317477856,0.5,0.7490000000000001
6055,317477858,0.5,0.7490000000000001
6056,317477873,0.5,0.7490000000000001
6057,317477874,0.5,0.7490000000000001
6058,317477875,0.5,0.7490000000000001
6059,317477913,0.5,0.7490000000000001
6060,317477914,0.5,0.7490000000000001
6061,317477915,0.5,0.7490000000000001
6062,317477951,0.5,0.7490000000000001
6063,317477952,0.5,0.7490000000000001
6064,317477953,0.5,0.7490000000000001
6065,317477954,0.5,0.7490000000000001
6066,317477955,0.5,0.7490000000000001
6067,317477956,0.5,0.7490000000000001
6068,317477957,0.5,0.7490000000000001
6069,317477960,0.5,0.7490000000000001
6070,317477965,0.5,0.7490000000000001
6071,317477966,0.5,0.7490000000000001
6072,317478945,0.5,0.7490000000000001
6073,317483687,0.5,0.2493
6074,317483691,0.5,0.2493
6075,317484282,0.5,0.2493
6076,317484283,0.5,0.2493
6077,317484284,0.5,0.2493
6078,317484286,0.5,0.2493
6079,317484287,0.5,0.2493
6080,317484292,0.5,0.2493
6081,317484293,0.5,0.2493
6082,317484296,0.5,0.2493
6083,317484304,0.5,0.2493
6084,317484322,0.5,0.7490000000000001
6085,317484331,0.5,0.7490000000000001
6086,317484334,0.5,0.7490000000000001
6087,317484335,0.5,0.2493
6088,317484337,0.5,0.7490000000000001
6089,317484356,0.5,0.2493
6090,317484439,0.5,0.7490000000000001
6091,317484444,0.5,0.7490000000000001
6092,317484464,0.5,0.7490000000000001
6093,317484582,0.5,0.7490000000000001
6094,317485915,0.5,0.2493
6095,317486378,0.5,0.2493
6096,317486392,0.5,0.2493
6097,317486393,0.5,0.2493
6098,317486420,0.5,0.2493
6099,317486421,0.5,0.2493
6100,317486422,0.5,0.2493
6101,317486423,0.5,0.2493
6102,317486424,0.5,0.7490000000000001
6103,317486425,0.5,0.7490000000000001
6104,317486445,0.5,0.7490000000000001
6105,317486459,0.5,0.2493
6106,317486464,0.5,0.7490000000000001
6107,317486498,0.5,0.7490000000000001
6108,317486499,0.5,0.7490000000000001
6109,317486500,0.5,0.7490000000000001
6110,317486501,0.5,0.7490000000000001
6111,317486502,0.5,0.7490000000000001
6112,317486503,0.5,0.7490000000000001
6113,317486514,0.5,0.7490000000000001
6114,317486525,0.5,0.7490000000000001
6115,317486527,0.5,0.7490000000000001
6116,317486577,0.5,0.2493
6117,317486589,0.5,0.2493
6118,317486724,0.5,0.7490000000000001
6119,317487213,0.5,0.7490000000000001
6120,317487214,0.5,0.7490000000000001
6121,317487291,0.5,0.7490000000000001
6122,317487297,0.5,0.2493
6123,317487383,0.5,0.7490000000000001
6124,317487402,0.5,0.7490000000000001
6125,317487435,0.5,0.7490000000000001
6126,317487630,0.5,0.7490000000000001
6127,317487770,0.5,0.7490000000000001
6128,317487773,0.5,0.7490000000000001
6129,317487785,0.5,0.7490000000000001
6130,317487814,0.5,0.7490000000000001
6131,317487821,0.5,0.7490000000000001
6132,317487839,0.5,0.7490000000000001
6133,317487841,0.5,0.7490000000000001
6134,317487852,0.5,0.7490000000000001
6135,317487855,0.5,0.2493
6136,317487898,0.5,0.7490000000000001
6137,317488373,0.5,0.2493
6138,317488374,0.5,0.7490000000000001
6139,317488418,0.5,0.7490000000000001
6140,317488449,0.5,0.7490000000000001
6141,317488450,0.5,0.7490000000000001
6142,317488459,0.5,0.7490000000000001
6143,317488460,0.5,0.7490000000000001
6144,317488461,0.5,0.7490000000000001
6145,317488481,0.5,0.7490000000000001
6146,317488482,0.5,0.7490000000000001
6147,317488486,0.5,0.2493
6148,317488487,0.5,0.7490000000000001
6149,317488489,0.5,0.7490000000000001
6150,317488506,0.5,0.7490000000000001
6151,317488507,0.5,0.7490000000000001
6152,317488508,0.5,0.7490000000000001
6153,317488510,0.5,0.2493
6154,317488511,0.5,0.2493
6155,317488512,0.5,0.7490000000000001
6156,317488525,0.5,0.7490000000000001
6157,317488529,0.5,0.7490000000000001
6158,317488530,0.5,0.7490000000000001
6159,317488532,0.5,0.7490000000000001
6160,317488578,0.5,0.7490000000000001
6161,317488580,0.5,0.7490000000000001
6162,317488583,0.5,0.7490000000000001
6163,317488584,0.5,0.2493
6164,317488607,0.5,0.7490000000000001
6165,317488611,0.5,0.7490000000000001
6166,317488629,0.5,0.7490000000000001
6167,317488630,0.5,0.7490000000000001
6168,317488632,0.5,0.7490000000000001
6169,317488633,0.5,0.7490000000000001
6170,317488634,0.5,0.7490000000000001
6171,317488636,0.5,0.7490000000000001
6172,317488637,0.5,0.4995
6173,317488639,0.5,0.7490000000000001
6174,317488653,0.5,0.7490000000000001
6175,317488655,0.5,0.7490000000000001
6176,317488656,0.5,0.7490000000000001
6177,317488657,0.5,0.7490000000000001
6178,317488664,0.5,0.7490000000000001
6179,317488665,0.5,0.7490000000000001
6180,317488667,0.5,0.7490000000000001
6181,317488669,0.5,0.7490000000000001
6182,317488674,0.5,0.7490000000000001
6183,317488690,0.5,0.7490000000000001
6184,317488691,0.5,0.7490000000000001
6185,317488701,0.5,0.7490000000000001
6186,317488702,0.5,0.7490000000000001
6187,317488703,0.5,0.7490000000000001
6188,317488704,0.5,0.7490000000000001
6189,317489255,0.5,0.7490000000000001
6190,317489256,0.5,0.7490000000000001
6191,317489268,0.5,0.7490000000000001
6192,317489270,0.5,0.7490000000000001
6193,317489271,0.5,0.7490000000000001
6194,317489272,0.5,0.7490000000000001
6195,317489289,0.5,0.7490000000000001
6196,317489292,0.5,0.7490000000000001
6197,317489293,0.5,0.7490000000000001
6198,317489295,0.5,0.7490000000000001
6199,317489978,0.5,0.7490000000000001
6200,317489987,0.5,0.7490000000000001
6201,317489994,0.5,0.7490000000000001
6202,317489995,0.5,0.7490000000000001
6203,317489999,0.5,0.7490000000000001
6204,317490000,0.5,0.7490000000000001
6205,317490070,0.5,0.2493
6206,317490164,0.5,0.7490000000000001
6207,317490165,0.5,0.7490000000000001
6208,317490166,0.5,0.7490000000000001
6209,317490168,0.5,0.7490000000000001
6210,317490211,0.5,0.7490000000000001
6211,317490645,0.5,0.7490000000000001
6212,317495506,0.5,0.7490000000000001
6213,317495507,0.5,0.7490000000000001
6214,317495508,0.5,0.7490000000000001
6215,317495521,0.5,0.7490000000000001
6216,317495530,0.5,0.7490000000000001
6217,317495542,0.5,0.2493
6218,317495544,0.5,0.2493
6219,317495546,0.5,0.7490000000000001
6220,317495547,0.5,0.2493
6221,317495549,0.5,0.2493
6222,317495550,0.5,0.2493
6223,317495551,0.5,0.7490000000000001
6224,317495552,0.5,0.2493
6225,317495553,0.5,0.7490000000000001
6226,317495554,0.5,0.7490000000000001
6227,317495555,0.5,0.2493
6228,317495556,0.5,0.2493
6229,317495557,0.5,0.2493
6230,317495558,0.5,0.2493
6231,317495559,0.5,0.2493
6232,317495560,0.5,0.2493
6233,317495561,0.5,0.2493
6234,317495563,0.5,0.2493
6235,317495564,0.5,0.7490000000000001
6236,317495581,0.5,0.2493
6237,317495587,0.5,0.7490000000000001
6238,317495588,0.5,0.2493
6239,317495593,0.5,0.7490000000000001
6240,317495599,0.5,0.7490000000000001
6241,317495600,0.5,0.7490000000000001
6242,317496061,0.5,0.2493
6243,317496400,0.5,0.7490000000000001
6244,317496401,0.5,0.7490000000000001
6245,317496414,0.5,0.7490000000000001
6246,317496418,0.5,0.7490000000000001
6247,317496444,0.5,0.7490000000000001
6248,317496466,0.5,0.7490000000000001
6249,317496479,0.5,0.7490000000000001
6250,317497086,0.5,0.7490000000000001
6251,317497128,0.5,0.7490000000000001
6252,317497174,0.5,0.7490000000000001
6253,317497246,0.5,0.7490000000000001
6254,317497247,0.5,0.2493
6255,317497248,0.5,0.2493
6256,317497334,0.5,0.2493
6257,317497335,0.5,0.2493
6258,317497336,0.5,0.2493
6259,317497339,0.5,0.2493
6260,317497340,0.5,0.2493
6261,317497341,0.5,0.2493
6262,317497342,0.5,0.2493
6263,317497343,0.5,0.2493
6264,317497344,0.5,0.2493
6265,317497345,0.5,0.2493
6266,317497346,0.5,0.2493
6267,317497354,0.5,0.7490000000000001
6268,317497361,0.5,0.2493
6269,317497797,0.5,0.7490000000000001
6270,317497829,0.5,0.7490000000000001
6271,317497831,0.5,0.7490000000000001
6272,317497832,0.5,0.7490000000000001
6273,317497833,0.5,0.7490000000000001
6274,317497834,0.5,0.7490000000000001
6275,317497836,0.5,0.7490000000000001
6276,317497837,0.5,0.7490000000000001
6277,317497838,0.5,0.7490000000000001
6278,317497843,0.5,0.7490000000000001
6279,317498694,0.5,0.2493
6280,317499456,0.5,0.2493
6281,317499460,0.5,0.2493
6282,317499484,0.5,0.2493
6283,317504346,0.5,0.2493
6284,317504350,0.5,0.7490000000000001
6285,317504355,0.5,0.7490000000000001
6286,317504380,0.5,0.7490000000000001
6287,317504395,0.5,0.7490000000000001
6288,317504396,0.5,0.7490000000000001
6289,317504398,0.5,0.7490000000000001
6290,317504832,0.5,0.7490000000000001
6291,317504846,0.5,0.7490000000000001
6292,317504855,0.5,0.7490000000000001
6293,317504857,0.5,0.7490000000000001
6294,317504886,0.5,0.7490000000000001
6295,317508379,0.5,0.7490000000000001
6296,317508380,0.5,0.7490000000000001
6297,317508381,0.5,0.7490000000000001
6298,317508382,0.5,0.7490000000000001
6299,317508383,0.5,0.7490000000000001
6300,317508384,0.5,0.7490000000000001
6301,317508385,0.5,0.7490000000000001
6302,317508386,0.5,0.7490000000000001
6303,317508432,0.5,0.7490000000000001
6304,317508468,0.5,0.7490000000000001
6305,317508471,0.5,0.7490000000000001
6306,317508489,0.5,0.7490000000000001
6307,317508493,0.5,0.7490000000000001
6308,317508506,0.5,0.7490000000000001
6309,317508507,0.5,0.7490000000000001
6310,317508508,0.5,0.7490000000000001
6311,317508560,0.5,0.7490000000000001
6312,317508561,0.5,0.7490000000000001
6313,317508562,0.5,0.7490000000000001
6314,317508563,0.5,0.7490000000000001
6315,317510257,0.5,0.7490000000000001
6316,317510271,0.5,0.7490000000000001
6317,317510280,0.5,0.7490000000000001
6318,317510281,0.5,0.7490000000000001
6319,317510333,0.5,0.7490000000000001
6320,317510395,0.5,0.7490000000000001
6321,317514562,0.5,0.7490000000000001
6322,317788119,0.5,0.7490000000000001
6323,317803384,0.5,0.2493
6324,317806269,0.5,0.7490000000000001
6325,317806589,0.5,0.7490000000000001
6326,317807122,0.5,0.7490000000000001
6327,317807123,0.5,0.2493
6328,317807131,0.5,0.7490000000000001
6329,317807864,0.5,0.2493
6330,317807865,0.5,0.2493
6331,317808012,0.5,0.7490000000000001
6332,317808034,0.5,0.7490000000000001
6333,317808177,0.5,0.2493
6334,317808178,0.5,0.7490000000000001
6335,317808180,0.5,0.2493
6336,317808182,0.5,0.2493
6337,317808183,0.5,0.2493
6338,317808188,0.5,0.2493
6339,317808190,0.5,0.7490000000000001
6340,317808204,0.5,0.7490000000000001
6341,317808222,0.5,0.7490000000000001
6342,317808229,0.5,0.7490000000000001
6343,317808260,0.5,0.2493
6344,317808265,0.5,0.2493
6345,317808266,0.5,0.2493
6346,317808267,0.5,0.2493
6347,317808271,0.5,0.2493
6348,317808272,0.5,0.2493
6349,317808273,0.5,0.2493
6350,317808274,0.5,0.2493
6351,317808275,0.5,0.2493
6352,317808276,0.5,0.2493
6353,317808277,0.5,0.2493
6354,317808278,0.5,0.7490000000000001
6355,317808283,0.5,0.7490000000000001
6356,317808289,0.5,0.2493
6357,317808290,0.5,0.2493
6358,317808294,0.5,0.2493
6359,317808295,0.5,0.2493
6360,317808364,0.5,0.7490000000000001
6361,317808366,0.5,0.7490000000000001
6362,317808369,0.5,0.7490000000000001
6363,317808370,0.5,0.7490000000000001
6364,317808371,0.5,0.2493
6365,317808372,0.5,0.7490000000000001
6366,317808376,0.5,0.7490000000000001
6367,317808394,0.5,0.7490000000000001
6368,317808427,0.5,0.7490000000000001
6369,317808444,0.5,0.7490000000000001
6370,317809907,0.5,0.7490000000000001
6371,317809973,0.5,0.2493
6372,318349991,0.5,0.2493
6373,318350694,0.5,0.2493
6374,318350720,0.5,0.2493
6375,318350721,0.5,0.2493
6376,318350722,0.5,0.2493
6377,318350723,0.5,0.2493
6378,318350724,0.5,0.2493
6379,318350726,0.5,0.2493
6380,318350729,0.5,0.2493
6381,318350730,0.5,0.2493
6382,318350734,0.5,0.2493
6383,318350763,0.5,0.2493
6384,318350764,0.5,0.2493
6385,318351006,0.5,0.7490000000000001
6386,318351010,0.5,0.7490000000000001
6387,318351030,0.5,0.7490000000000001
6388,318351202,0.5,0.7490000000000001
6389,318357778,0.5,0.7490000000000001
6390,318359907,0.5,0.2493
6391,318359908,0.5,0.2493
6392,318359909,0.5,0.2493
6393,318359910,0.5,0.2493
6394,318359911,0.5,0.2493
6395,318359913,0.5,0.2493
6396,318359914,0.5,0.2493
6397,318359915,0.5,0.2493
6398,318359916,0.5,0.2493
6399,318360092,0.5,0.2493
6400,318360093,0.5,0.2493
6401,318360094,0.5,0.2493
6402,318363218,0.5,0.7490000000000001
6403,318363896,0.5,0.7490000000000001
6404,318383256,0.5,0.7490000000000001
6405,318386122,0.5,0.2493
6406,318388074,0.5,0.2493
6407,318388076,0.5,0.2493
6408,318388077,0.5,0.2493
6409,318388080,0.5,0.2493
6410,318388082,0.5,0.2493
6411,318388084,0.5,0.2493
6412,318388085,0.5,0.2493
6413,318388086,0.5,0.2493
6414,318388092,0.5,0.2493
6415,318388118,0.5,0.2493
6416,318388126,0.5,0.2493
6417,318388223,0.5,0.7490000000000001
6418,318388228,0.5,0.7490000000000001
6419,318389889,0.5,0.7490000000000001
6420,318389992,0.5,0.7490000000000001
6421,318402547,0.5,0.2493
6422,318405651,0.5,0.4995
6423,318406889,0.5,0.4995
6424,318406929,0.5,0.4995
6425,318411570,0.5,0.2493
6426,318411871,0.5,0.4995
6427,318412477,0.5,0.2493
6428,318412479,0.5,0.2493
6429,318418982,0.5,0.4995
6430,318473412,0.5,0.2493
6431,322055061,0.5,0.2493
6432,322055062,0.5,0.2493
6433,322055063,0.5,0.2493
6434,322055064,0.5,0.2493
6435,322055065,0.5,0.2493
6436,322055066,0.5,0.2493
6437,322055068,0.5,0.2493
6438,323124677,0.5,0.7490000000000001
6439,323143562,0.5,0.7490000000000001
6440,323143568,0.5,0.7490000000000001
6441,323143569,0.5,0.7490000000000001
6442,323143570,0.5,0.7490000000000001
6443,323143571,0.5,0.7490000000000001
6444,323143573,0.5,0.7490000000000001
6445,323143574,0.5,0.7490000000000001
6446,323143631,0.5,0.7490000000000001
6447,323143717,0.5,0.7490000000000001
6448,323143770,0.5,0.7490000000000001
6449,323143776,0.5,0.7490000000000001
6450,323143777,0.5,0.7490000000000001
6451,323143785,0.5,0.7490000000000001
6452,323143786,0.5,0.7490000000000001
6453,323143787,0.5,0.7490000000000001
6454,323143788,0.5,0.7490000000000001
6455,323143789,0.5,0.7490000000000001
6456,323143865,0.5,0.7490000000000001
